pair_idx,fp_size,num_collisions,tanimoto_exact,tanimoto_compressed,tanimoto_compressed_difference
8228,1024,6,0.1781,0.2028,0.0247
8228,2048,5,0.1781,0.2028,0.0247
8228,4096,2,0.1781,0.1944,0.0164
8229,512,4,0.1016,0.1371,0.0355
8229,1024,3,0.1016,0.1280,0.0264
8229,2048,2,0.1016,0.1190,0.0175
8229,4096,0,0.1016,0.1016,0.0000
8230,512,9,0.2472,0.2832,0.0360
8230,1024,4,0.2472,0.2686,0.0214
8230,2048,1,0.2472,0.2472,0.0000
8230,4096,1,0.2472,0.2472,0.0000
8231,512,5,0.0784,0.1149,0.0364
8231,1024,2,0.0784,0.0927,0.0143
8231,2048,2,0.0784,0.0927,0.0143
8231,4096,1,0.0784,0.0855,0.0071
8232,512,6,0.1389,0.1799,0.0410
8232,1024,2,0.1389,0.1469,0.0080
8232,2048,1,0.1389,0.1389,0.0000
8232,4096,1,0.1389,0.1389,0.0000
8233,512,5,0.1677,0.1963,0.0287
8233,1024,3,0.1677,0.1818,0.0142
8233,2048,0,0.1677,0.1677,0.0000
8233,4096,0,0.1677,0.1677,0.0000
8234,512,10,0.1791,0.2540,0.0749
8234,1024,3,0.1791,0.1970,0.0179
8234,2048,2,0.1791,0.1880,0.0089
8234,4096,0,0.1791,0.1791,0.0000
8235,512,3,0.1538,0.1786,0.0247
8235,1024,2,0.1538,0.1702,0.0164
8235,2048,1,0.1538,0.1620,0.0081
8235,4096,1,0.1538,0.1620,0.0081
8236,512,5,0.1704,0.2154,0.0450
8236,1024,3,0.1704,0.1970,0.0266
8236,2048,2,0.1704,0.1880,0.0176
8236,4096,0,0.1704,0.1704,0.0000
8237,512,5,0.1339,0.1803,0.0465
8237,1024,3,0.1339,0.1613,0.0274
8237,2048,2,0.1339,0.1520,0.0181
8237,4096,1,0.1339,0.1429,0.0090
8238,512,3,0.1405,0.1695,0.0290
8238,1024,1,0.1405,0.1500,0.0095
8238,2048,1,0.1405,0.1500,0.0095
8238,4096,1,0.1405,0.1500,0.0095
8239,512,2,0.1325,0.1400,0.0075
8239,1024,1,0.1325,0.1400,0.0075
8239,2048,1,0.1325,0.1400,0.0075
8239,4096,0,0.1325,0.1325,0.0000
8240,512,6,0.1742,0.2205,0.0462
8240,1024,2,0.1742,0.2016,0.0273
8240,2048,1,0.1742,0.1923,0.0181
8240,4096,0,0.1742,0.1742,0.0000
8241,512,6,0.1429,0.1831,0.0402
8241,1024,4,0.1429,0.1667,0.0238
8241,2048,1,0.1429,0.1507,0.0078
8241,4096,0,0.1429,0.1429,0.0000
8242,512,8,0.2466,0.2817,0.0351
8242,1024,6,0.2466,0.2817,0.0351
8242,2048,5,0.2466,0.2817,0.0351
8242,4096,2,0.2466,0.2639,0.0173
8243,512,3,0.2035,0.2143,0.0107
8243,1024,1,0.2035,0.2143,0.0107
8243,2048,0,0.2035,0.2035,0.0000
8243,4096,0,0.2035,0.2035,0.0000
8244,512,5,0.1288,0.1732,0.0444
8244,1024,2,0.1288,0.1462,0.0174
8244,2048,0,0.1288,0.1288,0.0000
8244,4096,0,0.1288,0.1288,0.0000
8245,512,12,0.1750,0.2129,0.0379
8245,1024,4,0.1750,0.1899,0.0149
8245,2048,3,0.1750,0.1899,0.0149
8245,4096,1,0.1750,0.1824,0.0074
8246,512,1,0.1321,0.1429,0.0108
8246,1024,1,0.1321,0.1429,0.0108
8246,2048,0,0.1321,0.1321,0.0000
8246,4096,0,0.1321,0.1321,0.0000
8247,512,3,0.2035,0.2252,0.0217
8247,1024,2,0.2035,0.2143,0.0107
8247,2048,2,0.2035,0.2143,0.0107
8247,4096,1,0.2035,0.2143,0.0107
8248,512,7,0.1840,0.2333,0.0493
8248,1024,3,0.1840,0.2131,0.0291
8248,2048,1,0.1840,0.1935,0.0095
8248,4096,0,0.1840,0.1840,0.0000
8249,512,9,0.2353,0.2923,0.0570
8249,1024,1,0.2353,0.2444,0.0092
8249,2048,1,0.2353,0.2444,0.0092
8249,4096,1,0.2353,0.2444,0.0092
8250,512,3,0.1981,0.2095,0.0114
8250,1024,2,0.1981,0.1981,0.0000
8250,2048,1,0.1981,0.1981,0.0000
8250,4096,0,0.1981,0.1981,0.0000
8251,512,4,0.0811,0.1034,0.0224
8251,1024,3,0.0811,0.0959,0.0148
8251,2048,3,0.0811,0.0959,0.0148
8251,4096,1,0.0811,0.0884,0.0074
8252,512,5,0.2424,0.2713,0.0289
8252,1024,3,0.2424,0.2615,0.0191
8252,2048,1,0.2424,0.2424,0.0000
8252,4096,0,0.2424,0.2424,0.0000
8253,512,7,0.1457,0.1849,0.0392
8253,1024,5,0.1457,0.1769,0.0312
8253,2048,3,0.1457,0.1689,0.0232
8253,4096,3,0.1457,0.1689,0.0232
8254,512,5,0.1565,0.1888,0.0323
8254,1024,2,0.1565,0.1724,0.0160
8254,2048,1,0.1565,0.1644,0.0079
8254,4096,0,0.1565,0.1565,0.0000
8255,512,6,0.0902,0.1368,0.0466
8255,1024,3,0.0902,0.1176,0.0275
8255,2048,0,0.0902,0.0902,0.0000
8255,4096,0,0.0902,0.0902,0.0000
8256,512,9,0.0709,0.1353,0.0644
8256,1024,6,0.0709,0.1103,0.0394
8256,2048,2,0.0709,0.0786,0.0076
8256,4096,1,0.0709,0.0709,0.0000
8257,512,7,0.0846,0.1190,0.0344
8257,1024,5,0.0846,0.1102,0.0256
8257,2048,4,0.0846,0.1016,0.0169
8257,4096,1,0.0846,0.0930,0.0084
8258,512,5,0.1061,0.1231,0.0170
8258,1024,3,0.1061,0.1117,0.0056
8258,2048,3,0.1061,0.1117,0.0056
8258,4096,1,0.1061,0.1117,0.0056
8259,512,8,0.1373,0.1837,0.0464
8259,1024,4,0.1373,0.1523,0.0151
8259,2048,2,0.1373,0.1523,0.0151
8259,4096,2,0.1373,0.1523,0.0151
8260,512,3,0.2270,0.2446,0.0177
8260,1024,1,0.2270,0.2357,0.0088
8260,2048,0,0.2270,0.2270,0.0000
8260,4096,0,0.2270,0.2270,0.0000
8261,512,5,0.1949,0.2368,0.0419
8261,1024,1,0.1949,0.2051,0.0102
8261,2048,0,0.1949,0.1949,0.0000
8261,4096,0,0.1949,0.1949,0.0000
8262,512,6,0.1691,0.2045,0.0354
8262,1024,4,0.1691,0.1866,0.0174
8262,2048,3,0.1691,0.1778,0.0087
8262,4096,1,0.1691,0.1778,0.0087
8263,512,3,0.2500,0.2692,0.0192
8263,1024,2,0.2500,0.2595,0.0095
8263,2048,0,0.2500,0.2500,0.0000
8263,4096,0,0.2500,0.2500,0.0000
8264,512,1,0.1316,0.1416,0.0100
8264,1024,0,0.1316,0.1316,0.0000
8264,2048,0,0.1316,0.1316,0.0000
8264,4096,0,0.1316,0.1316,0.0000
8265,512,11,0.1472,0.1835,0.0363
8265,1024,7,0.1472,0.1835,0.0363
8265,2048,5,0.1472,0.1761,0.0289
8265,4096,3,0.1472,0.1688,0.0215
8266,512,3,0.3040,0.3252,0.0212
8266,1024,0,0.3040,0.3040,0.0000
8266,2048,0,0.3040,0.3040,0.0000
8266,4096,0,0.3040,0.3040,0.0000
8267,512,1,0.0870,0.0870,0.0000
8267,1024,1,0.0870,0.0870,0.0000
8267,2048,0,0.0870,0.0870,0.0000
8267,4096,0,0.0870,0.0870,0.0000
8268,512,7,0.4203,0.4627,0.0424
8268,1024,3,0.4203,0.4412,0.0209
8268,2048,0,0.4203,0.4203,0.0000
8268,4096,0,0.4203,0.4203,0.0000
8269,512,2,0.1149,0.1301,0.0153
8269,1024,1,0.1149,0.1224,0.0076
8269,2048,1,0.1149,0.1224,0.0076
8269,4096,0,0.1149,0.1149,0.0000
8270,512,1,0.1223,0.1304,0.0081
8270,1024,0,0.1223,0.1223,0.0000
8270,2048,0,0.1223,0.1223,0.0000
8270,4096,0,0.1223,0.1223,0.0000
8271,512,6,0.1905,0.2500,0.0595
8271,1024,3,0.1905,0.2153,0.0248
8271,2048,1,0.1905,0.1986,0.0082
8271,4096,1,0.1905,0.1986,0.0082
8272,512,2,0.1172,0.1349,0.0177
8272,1024,0,0.1172,0.1172,0.0000
8272,2048,0,0.1172,0.1172,0.0000
8272,4096,0,0.1172,0.1172,0.0000
8273,512,6,0.2344,0.2742,0.0398
8273,1024,3,0.2344,0.2640,0.0296
8273,2048,1,0.2344,0.2441,0.0097
8273,4096,0,0.2344,0.2344,0.0000
8274,512,2,0.1410,0.1558,0.0148
8274,1024,1,0.1410,0.1484,0.0074
8274,2048,1,0.1410,0.1484,0.0074
8274,4096,0,0.1410,0.1410,0.0000
8275,512,6,0.1793,0.2128,0.0335
8275,1024,2,0.1793,0.1875,0.0082
8275,2048,2,0.1793,0.1875,0.0082
8275,4096,1,0.1793,0.1793,0.0000
8276,512,2,0.0815,0.0977,0.0163
8276,1024,2,0.0815,0.0977,0.0163
8276,2048,1,0.0815,0.0896,0.0081
8276,4096,0,0.0815,0.0815,0.0000
8277,512,8,0.1972,0.2319,0.0347
8277,1024,3,0.1972,0.2143,0.0171
8277,2048,3,0.1972,0.2143,0.0171
8277,4096,0,0.1972,0.1972,0.0000
8278,512,7,0.2059,0.2519,0.0460
8278,1024,3,0.2059,0.2239,0.0180
8278,2048,1,0.2059,0.2148,0.0089
8278,4096,0,0.2059,0.2059,0.0000
8279,512,5,0.2903,0.3223,0.0320
8279,1024,3,0.2903,0.3115,0.0212
8279,2048,2,0.2903,0.3115,0.0212
8279,4096,0,0.2903,0.2903,0.0000
8280,512,3,0.2195,0.2500,0.0305
8280,1024,1,0.2195,0.2295,0.0100
8280,2048,0,0.2195,0.2195,0.0000
8280,4096,0,0.2195,0.2195,0.0000
8281,512,1,0.2051,0.2155,0.0104
8281,1024,1,0.2051,0.2155,0.0104
8281,2048,1,0.2051,0.2155,0.0104
8281,4096,1,0.2051,0.2155,0.0104
8282,512,5,0.1721,0.2119,0.0397
8282,1024,4,0.1721,0.2017,0.0295
8282,2048,3,0.1721,0.2017,0.0295
8282,4096,2,0.1721,0.1917,0.0195
8283,512,6,0.2328,0.2655,0.0327
8283,1024,4,0.2328,0.2544,0.0216
8283,2048,0,0.2328,0.2328,0.0000
8283,4096,0,0.2328,0.2328,0.0000
8284,512,8,0.1857,0.2481,0.0624
8284,1024,4,0.1857,0.2117,0.0260
8284,2048,4,0.1857,0.2117,0.0260
8284,4096,0,0.1857,0.1857,0.0000
8285,512,2,0.1298,0.1562,0.0265
8285,1024,1,0.1298,0.1385,0.0087
8285,2048,1,0.1298,0.1385,0.0087
8285,4096,0,0.1298,0.1298,0.0000
8286,512,3,0.1368,0.1565,0.0198
8286,1024,2,0.1368,0.1565,0.0198
8286,2048,1,0.1368,0.1466,0.0098
8286,4096,1,0.1368,0.1466,0.0098
8287,512,3,0.1905,0.2097,0.0192
8287,1024,1,0.1905,0.2000,0.0095
8287,2048,1,0.1905,0.2000,0.0095
8287,4096,1,0.1905,0.2000,0.0095
8288,512,9,0.1728,0.2043,0.0315
8288,1024,5,0.1728,0.1915,0.0187
8288,2048,4,0.1728,0.1852,0.0124
8288,4096,1,0.1728,0.1789,0.0062
8289,512,12,0.0517,0.1296,0.0779
8289,1024,4,0.0517,0.0765,0.0247
8289,2048,2,0.0517,0.0640,0.0122
8289,4096,1,0.0517,0.0578,0.0061
8290,512,7,0.1076,0.1438,0.0362
8290,1024,5,0.1076,0.1290,0.0214
8290,2048,2,0.1076,0.1146,0.0071
8290,4096,1,0.1076,0.1146,0.0071
8291,512,4,0.1280,0.1557,0.0277
8291,1024,2,0.1280,0.1463,0.0183
8291,2048,1,0.1280,0.1371,0.0091
8291,4096,0,0.1280,0.1280,0.0000
8292,512,4,0.2459,0.2667,0.0208
8292,1024,1,0.2459,0.2562,0.0103
8292,2048,1,0.2459,0.2562,0.0103
8292,4096,0,0.2459,0.2459,0.0000
8293,512,7,0.1719,0.2295,0.0576
8293,1024,1,0.1719,0.1811,0.0092
8293,2048,0,0.1719,0.1719,0.0000
8293,4096,0,0.1719,0.1719,0.0000
8294,512,5,0.1699,0.1933,0.0234
8294,1024,1,0.1699,0.1699,0.0000
8294,2048,1,0.1699,0.1699,0.0000
8294,4096,0,0.1699,0.1699,0.0000
8295,512,3,0.2057,0.2230,0.0173
8295,1024,3,0.2057,0.2230,0.0173
8295,2048,3,0.2057,0.2230,0.0173
8295,4096,1,0.2057,0.2143,0.0086
8296,512,4,0.2385,0.2857,0.0472
8296,1024,3,0.2385,0.2736,0.0351
8296,2048,2,0.2385,0.2617,0.0232
8296,4096,1,0.2385,0.2500,0.0115
8297,512,5,0.1000,0.1415,0.0415
8297,1024,3,0.1000,0.1308,0.0308
8297,2048,0,0.1000,0.1000,0.0000
8297,4096,0,0.1000,0.1000,0.0000
8298,512,2,0.1161,0.1364,0.0203
8298,1024,2,0.1161,0.1364,0.0203
8298,2048,2,0.1161,0.1364,0.0203
8298,4096,1,0.1161,0.1261,0.0101
8299,512,5,0.0844,0.1208,0.0364
8299,1024,1,0.0844,0.0915,0.0071
8299,2048,0,0.0844,0.0844,0.0000
8299,4096,0,0.0844,0.0844,0.0000
8300,512,4,0.1638,0.1947,0.0309
8300,1024,3,0.1638,0.1842,0.0204
8300,2048,1,0.1638,0.1739,0.0101
8300,4096,0,0.1638,0.1638,0.0000
8301,512,2,0.1533,0.1791,0.0258
8301,1024,2,0.1533,0.1791,0.0258
8301,2048,2,0.1533,0.1791,0.0258
8301,4096,1,0.1533,0.1618,0.0085
8302,512,6,0.2031,0.2320,0.0289
8302,1024,4,0.2031,0.2320,0.0289
8302,2048,2,0.2031,0.2222,0.0191
8302,4096,1,0.2031,0.2126,0.0095
8303,512,8,0.2119,0.2708,0.0589
8303,1024,1,0.2119,0.2200,0.0081
8303,2048,0,0.2119,0.2119,0.0000
8303,4096,0,0.2119,0.2119,0.0000
8304,512,6,0.1653,0.2051,0.0398
8304,1024,2,0.1653,0.1849,0.0196
8304,2048,1,0.1653,0.1750,0.0097
8304,4096,1,0.1653,0.1750,0.0097
8305,512,9,0.0779,0.1448,0.0669
8305,1024,5,0.0779,0.1141,0.0362
8305,2048,3,0.0779,0.0993,0.0214
8305,4096,1,0.0779,0.0850,0.0070
8306,512,5,0.1513,0.2124,0.0611
8306,1024,3,0.1513,0.1810,0.0298
8306,2048,0,0.1513,0.1513,0.0000
8306,4096,0,0.1513,0.1513,0.0000
8307,512,4,0.2409,0.2687,0.0278
8307,1024,2,0.2409,0.2500,0.0091
8307,2048,2,0.2409,0.2500,0.0091
8307,4096,0,0.2409,0.2409,0.0000
8308,512,9,0.1429,0.1720,0.0291
8308,1024,2,0.1429,0.1500,0.0071
8308,2048,2,0.1429,0.1500,0.0071
8308,4096,1,0.1429,0.1500,0.0071
8309,512,4,0.1333,0.1615,0.0282
8309,1024,3,0.1333,0.1543,0.0210
8309,2048,1,0.1333,0.1402,0.0069
8309,4096,1,0.1333,0.1402,0.0069
8310,512,12,0.2604,0.3230,0.0626
8310,1024,7,0.2604,0.2988,0.0384
8310,2048,5,0.2604,0.2909,0.0306
8310,4096,1,0.2604,0.2679,0.0075
8311,512,4,0.1875,0.2160,0.0285
8311,1024,3,0.1875,0.2063,0.0188
8311,2048,3,0.1875,0.2063,0.0188
8311,4096,1,0.1875,0.1969,0.0094
8312,512,3,0.2446,0.2536,0.0090
8312,1024,0,0.2446,0.2446,0.0000
8312,2048,0,0.2446,0.2446,0.0000
8312,4096,0,0.2446,0.2446,0.0000
8313,512,5,0.2533,0.2789,0.0256
8313,1024,0,0.2533,0.2533,0.0000
8313,2048,0,0.2533,0.2533,0.0000
8313,4096,0,0.2533,0.2533,0.0000
8314,512,6,0.1806,0.2282,0.0475
8314,1024,4,0.1806,0.2119,0.0313
8314,2048,3,0.1806,0.2039,0.0233
8314,4096,2,0.1806,0.1961,0.0154
8315,512,4,0.1087,0.1168,0.0081
8315,1024,3,0.1087,0.1168,0.0081
8315,2048,3,0.1087,0.1168,0.0081
8315,4096,1,0.1087,0.1168,0.0081
8316,512,1,0.1875,0.1875,0.0000
8316,1024,1,0.1875,0.1875,0.0000
8316,2048,1,0.1875,0.1875,0.0000
8316,4096,0,0.1875,0.1875,0.0000
8317,512,2,0.1079,0.1159,0.0080
8317,1024,0,0.1079,0.1079,0.0000
8317,2048,0,0.1079,0.1079,0.0000
8317,4096,0,0.1079,0.1079,0.0000
8318,512,3,0.1705,0.1890,0.0184
8318,1024,2,0.1705,0.1797,0.0091
8318,2048,0,0.1705,0.1705,0.0000
8318,4096,0,0.1705,0.1705,0.0000
8319,512,4,0.2406,0.2891,0.0485
8319,1024,2,0.2406,0.2692,0.0286
8319,2048,0,0.2406,0.2406,0.0000
8319,4096,0,0.2406,0.2406,0.0000
8320,512,0,0.1250,0.1250,0.0000
8320,1024,0,0.1250,0.1250,0.0000
8320,2048,0,0.1250,0.1250,0.0000
8320,4096,0,0.1250,0.1250,0.0000
8321,512,3,0.1478,0.1786,0.0307
8321,1024,1,0.1478,0.1579,0.0101
8321,2048,1,0.1478,0.1579,0.0101
8321,4096,1,0.1478,0.1579,0.0101
8322,512,2,0.1765,0.1940,0.0176
8322,1024,2,0.1765,0.1940,0.0176
8322,2048,0,0.1765,0.1765,0.0000
8322,4096,0,0.1765,0.1765,0.0000
8323,512,6,0.1654,0.2016,0.0361
8323,1024,5,0.1654,0.1923,0.0269
8323,2048,4,0.1654,0.1832,0.0178
8323,4096,2,0.1654,0.1832,0.0178
8324,512,4,0.2650,0.3097,0.0448
8324,1024,2,0.2650,0.2870,0.0220
8324,2048,1,0.2650,0.2759,0.0109
8324,4096,0,0.2650,0.2650,0.0000
8325,512,9,0.1347,0.1711,0.0364
8325,1024,5,0.1347,0.1466,0.0119
8325,2048,4,0.1347,0.1406,0.0059
8325,4096,1,0.1347,0.1347,0.0000
8326,512,6,0.2249,0.2395,0.0147
8326,1024,4,0.2249,0.2321,0.0073
8326,2048,3,0.2249,0.2321,0.0073
8326,4096,1,0.2249,0.2321,0.0073
8327,512,3,0.1933,0.2345,0.0411
8327,1024,2,0.1933,0.2177,0.0244
8327,2048,0,0.1933,0.1933,0.0000
8327,4096,0,0.1933,0.1933,0.0000
8328,512,6,0.2148,0.2424,0.0276
8328,1024,3,0.2148,0.2331,0.0183
8328,2048,3,0.2148,0.2331,0.0183
8328,4096,1,0.2148,0.2239,0.0091
8329,512,5,0.1057,0.1429,0.0372
8329,1024,3,0.1057,0.1240,0.0183
8329,2048,2,0.1057,0.1148,0.0091
8329,4096,1,0.1057,0.1148,0.0091
8330,512,2,0.2075,0.2075,0.0000
8330,1024,1,0.2075,0.2075,0.0000
8330,2048,0,0.2075,0.2075,0.0000
8330,4096,0,0.2075,0.2075,0.0000
8331,512,3,0.2824,0.3125,0.0301
8331,1024,1,0.2824,0.2923,0.0099
8331,2048,1,0.2824,0.2923,0.0099
8331,4096,1,0.2824,0.2923,0.0099
8332,512,4,0.1602,0.1667,0.0064
8332,1024,2,0.1602,0.1602,0.0000
8332,2048,1,0.1602,0.1602,0.0000
8332,4096,0,0.1602,0.1602,0.0000
8333,512,3,0.1450,0.1628,0.0178
8333,1024,1,0.1450,0.1538,0.0088
8333,2048,1,0.1450,0.1538,0.0088
8333,4096,1,0.1450,0.1538,0.0088
8334,512,5,0.1377,0.1716,0.0340
8334,1024,3,0.1377,0.1544,0.0167
8334,2048,2,0.1377,0.1460,0.0083
8334,4096,2,0.1377,0.1460,0.0083
8335,512,3,0.1825,0.2000,0.0175
8335,1024,1,0.1825,0.1825,0.0000
8335,2048,1,0.1825,0.1825,0.0000
8335,4096,1,0.1825,0.1825,0.0000
8336,512,1,0.2162,0.2273,0.0111
8336,1024,0,0.2162,0.2162,0.0000
8336,2048,0,0.2162,0.2162,0.0000
8336,4096,0,0.2162,0.2162,0.0000
8337,512,3,0.1092,0.1282,0.0190
8337,1024,1,0.1092,0.1186,0.0094
8337,2048,0,0.1092,0.1092,0.0000
8337,4096,0,0.1092,0.1092,0.0000
8338,512,7,0.1447,0.1757,0.0309
8338,1024,1,0.1447,0.1523,0.0076
8338,2048,0,0.1447,0.1447,0.0000
8338,4096,0,0.1447,0.1447,0.0000
8339,512,2,0.2593,0.2593,0.0000
8339,1024,2,0.2593,0.2593,0.0000
8339,2048,1,0.2593,0.2593,0.0000
8339,4096,0,0.2593,0.2593,0.0000
8340,512,2,0.2308,0.2308,0.0000
8340,1024,0,0.2308,0.2308,0.0000
8340,2048,0,0.2308,0.2308,0.0000
8340,4096,0,0.2308,0.2308,0.0000
8341,512,8,0.1373,0.1837,0.0464
8341,1024,4,0.1373,0.1678,0.0305
8341,2048,2,0.1373,0.1523,0.0151
8341,4096,1,0.1373,0.1447,0.0075
8342,512,3,0.1493,0.1756,0.0263
8342,1024,1,0.1493,0.1579,0.0086
8342,2048,1,0.1493,0.1579,0.0086
8342,4096,0,0.1493,0.1493,0.0000
8343,512,6,0.1892,0.2308,0.0416
8343,1024,2,0.1892,0.2055,0.0163
8343,2048,2,0.1892,0.2055,0.0163
8343,4096,1,0.1892,0.1973,0.0081
8344,512,7,0.1034,0.1429,0.0394
8344,1024,2,0.1034,0.1111,0.0077
8344,2048,2,0.1034,0.1111,0.0077
8344,4096,0,0.1034,0.1034,0.0000
8345,512,4,0.1643,0.1898,0.0255
8345,1024,2,0.1643,0.1727,0.0084
8345,2048,2,0.1643,0.1727,0.0084
8345,4096,1,0.1643,0.1727,0.0084
8346,512,5,0.1180,0.1613,0.0433
8346,1024,3,0.1180,0.1465,0.0285
8346,2048,2,0.1180,0.1392,0.0212
8346,4096,0,0.1180,0.1180,0.0000
8347,512,11,0.1871,0.2313,0.0443
8347,1024,6,0.1871,0.2044,0.0173
8347,2048,3,0.1871,0.1871,0.0000
8347,4096,0,0.1871,0.1871,0.0000
8348,512,13,0.2222,0.3037,0.0815
8348,1024,5,0.2222,0.2482,0.0260
8348,2048,2,0.2222,0.2394,0.0172
8348,4096,1,0.2222,0.2308,0.0085
8349,512,3,0.1972,0.2143,0.0171
8349,1024,0,0.1972,0.1972,0.0000
8349,2048,0,0.1972,0.1972,0.0000
8349,4096,0,0.1972,0.1972,0.0000
8350,512,5,0.1765,0.2245,0.0480
8350,1024,3,0.1765,0.2000,0.0235
8350,2048,1,0.1765,0.1881,0.0116
8350,4096,0,0.1765,0.1765,0.0000
8351,512,6,0.2222,0.2440,0.0218
8351,1024,2,0.2222,0.2294,0.0072
8351,2048,1,0.2222,0.2222,0.0000
8351,4096,0,0.2222,0.2222,0.0000
8352,512,11,0.2289,0.2671,0.0382
8352,1024,3,0.2289,0.2439,0.0150
8352,2048,2,0.2289,0.2364,0.0074
8352,4096,1,0.2289,0.2364,0.0074
8353,512,8,0.1847,0.2318,0.0471
8353,1024,1,0.1847,0.1847,0.0000
8353,2048,1,0.1847,0.1847,0.0000
8353,4096,0,0.1847,0.1847,0.0000
8354,512,3,0.1852,0.2075,0.0224
8354,1024,3,0.1852,0.2075,0.0224
8354,2048,3,0.1852,0.2075,0.0224
8354,4096,0,0.1852,0.1852,0.0000
8355,512,2,0.1818,0.2017,0.0199
8355,1024,1,0.1818,0.1917,0.0098
8355,2048,1,0.1818,0.1917,0.0098
8355,4096,0,0.1818,0.1818,0.0000
8356,512,6,0.1813,0.2242,0.0430
8356,1024,2,0.1813,0.2024,0.0211
8356,2048,0,0.1813,0.1813,0.0000
8356,4096,0,0.1813,0.1813,0.0000
8357,512,10,0.1214,0.1829,0.0615
8357,1024,5,0.1214,0.1548,0.0334
8357,2048,3,0.1214,0.1412,0.0198
8357,4096,1,0.1214,0.1279,0.0065
8358,512,2,0.1139,0.1282,0.0143
8358,1024,1,0.1139,0.1139,0.0000
8358,2048,0,0.1139,0.1139,0.0000
8358,4096,0,0.1139,0.1139,0.0000
8359,512,3,0.1554,0.1793,0.0239
8359,1024,1,0.1554,0.1633,0.0079
8359,2048,0,0.1554,0.1554,0.0000
8359,4096,0,0.1554,0.1554,0.0000
8360,512,7,0.1890,0.2342,0.0452
8360,1024,2,0.1890,0.1963,0.0073
8360,2048,2,0.1890,0.1963,0.0073
8360,4096,0,0.1890,0.1890,0.0000
8361,512,6,0.1111,0.1511,0.0400
8361,1024,2,0.1111,0.1268,0.0156
8361,2048,0,0.1111,0.1111,0.0000
8361,4096,0,0.1111,0.1111,0.0000
8362,512,8,0.1935,0.2252,0.0316
8362,1024,6,0.1935,0.2252,0.0316
8362,2048,2,0.1935,0.2092,0.0156
8362,4096,1,0.1935,0.2013,0.0078
8363,512,3,0.1136,0.1395,0.0259
8363,1024,1,0.1136,0.1221,0.0085
8363,2048,1,0.1136,0.1221,0.0085
8363,4096,1,0.1136,0.1221,0.0085
8364,512,5,0.2092,0.2333,0.0242
8364,1024,3,0.2092,0.2333,0.0242
8364,2048,2,0.2092,0.2252,0.0160
8364,4096,0,0.2092,0.2092,0.0000
8365,512,4,0.1885,0.2185,0.0300
8365,1024,2,0.1885,0.2083,0.0198
8365,2048,1,0.1885,0.1983,0.0098
8365,4096,0,0.1885,0.1885,0.0000
8366,512,4,0.1242,0.1544,0.0302
8366,1024,1,0.1242,0.1242,0.0000
8366,2048,0,0.1242,0.1242,0.0000
8366,4096,0,0.1242,0.1242,0.0000
8367,512,9,0.2071,0.2803,0.0732
8367,1024,5,0.2071,0.2426,0.0355
8367,2048,4,0.2071,0.2336,0.0264
8367,4096,0,0.2071,0.2071,0.0000
8368,512,3,0.1667,0.1966,0.0299
8368,1024,1,0.1667,0.1765,0.0098
8368,2048,0,0.1667,0.1667,0.0000
8368,4096,0,0.1667,0.1667,0.0000
8369,512,14,0.1685,0.2147,0.0462
8369,1024,7,0.1685,0.1944,0.0260
8369,2048,1,0.1685,0.1685,0.0000
8369,4096,0,0.1685,0.1685,0.0000
8370,512,7,0.2353,0.2600,0.0247
8370,1024,5,0.2353,0.2600,0.0247
8370,2048,3,0.2353,0.2517,0.0164
8370,4096,1,0.2353,0.2434,0.0081
8371,512,4,0.0714,0.1009,0.0295
8371,1024,2,0.0714,0.0811,0.0097
8371,2048,0,0.0714,0.0714,0.0000
8371,4096,0,0.0714,0.0714,0.0000
8372,512,8,0.1034,0.1497,0.0463
8372,1024,2,0.1034,0.1163,0.0128
8372,2048,2,0.1034,0.1163,0.0128
8372,4096,2,0.1034,0.1163,0.0128
8373,512,4,0.1639,0.2034,0.0395
8373,1024,2,0.1639,0.1833,0.0194
8373,2048,1,0.1639,0.1736,0.0096
8373,4096,1,0.1639,0.1736,0.0096
8374,512,4,0.0948,0.1545,0.0597
8374,1024,3,0.0948,0.1339,0.0391
8374,2048,2,0.0948,0.1140,0.0192
8374,4096,2,0.0948,0.1140,0.0192
8375,512,1,0.1791,0.1880,0.0089
8375,1024,0,0.1791,0.1791,0.0000
8375,2048,0,0.1791,0.1791,0.0000
8375,4096,0,0.1791,0.1791,0.0000
8376,512,1,0.2165,0.2292,0.0127
8376,1024,1,0.2165,0.2292,0.0127
8376,2048,0,0.2165,0.2165,0.0000
8376,4096,0,0.2165,0.2165,0.0000
8377,512,7,0.2750,0.3304,0.0554
8377,1024,3,0.2750,0.2966,0.0216
8377,2048,1,0.2750,0.2857,0.0107
8377,4096,0,0.2750,0.2750,0.0000
8378,512,4,0.0987,0.1133,0.0146
8378,1024,2,0.0987,0.1133,0.0146
8378,2048,2,0.0987,0.1133,0.0146
8378,4096,1,0.0987,0.1060,0.0073
8379,512,9,0.2125,0.2436,0.0311
8379,1024,5,0.2125,0.2278,0.0153
8379,2048,2,0.2125,0.2201,0.0076
8379,4096,1,0.2125,0.2201,0.0076
8380,512,3,0.2519,0.2713,0.0194
8380,1024,2,0.2519,0.2615,0.0096
8380,2048,0,0.2519,0.2519,0.0000
8380,4096,0,0.2519,0.2519,0.0000
8381,512,5,0.1176,0.1515,0.0339
8381,1024,3,0.1176,0.1377,0.0201
